playerID,year,CrushA,CrushTD,CrushY,CrushGP,CrecA,CrecTD,CrecY,CrecGP,CpassA,CpassTD,CpassY,CpassGP
caseyweldon/2503589,1996,5,1,5,16.0,0.0,0.0,0.0,0.0,111.0,1.0,637.0,21.0
caseyweldon/2503589,1999,7,1,4,19.0,0.0,0.0,0.0,0.0,120.0,1.0,713.0,24.0
cecilmartin/2501882,1999,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cecilmartin/2501882,2000,3,0,3,12.0,11.0,0.0,22.0,12.0,0.0,0.0,0.0,0.0
cecilmartin/2501882,2001,16,0,80,28.0,42.0,0.0,241.0,28.0,0.0,0.0,0.0,0.0
cecilmartin/2501882,2002,25,0,107,44.0,66.0,2.0,365.0,44.0,0.0,0.0,0.0,0.0
cecilsapp/2505413,2003,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cecilsapp/2505413,2004,12,0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cecilsapp/2505413,2005,16,0,63,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cecilsapp/2505413,2006,21,0,84,22.0,2.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0
cecilsapp/2505413,2007,31,0,164,33.0,10.0,0.0,51.0,27.0,0.0,0.0,0.0,0.0
cecilsapp/2505413,2008,49,2,223,49.0,24.0,1.0,102.0,43.0,0.0,0.0,0.0,0.0
cecilshorts/2495341,2015,1,0,-4,14.0,176.0,12.0,2343.0,50.0,2.0,1.0,32.0,13.0
cecilshorts/2495341,2011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cecilshorts/2495341,2012,0,0,0,0.0,2.0,1.0,30.0,10.0,0.0,0.0,0.0,0.0
cecilshorts/2495341,2013,1,0,-4,14.0,57.0,8.0,1009.0,24.0,0.0,0.0,0.0,0.0
cecilshorts/2495341,2014,1,0,-4,14.0,123.0,11.0,1786.0,37.0,0.0,0.0,0.0,0.0
cecilshorts/2495341,2016,11,0,43,25.0,218.0,14.0,2827.0,61.0,3.0,2.0,53.0,24.0
cedricjackson/2501320,1991,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cedricjames/2504733,2002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cedricmack/2501832,1984,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cedricmack/2501832,1985,0,0,0,0.0,5.0,0.0,61.0,12.0,0.0,0.0,0.0,0.0
cedricpeerman/79629,2010,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cedricpeerman/79629,2011,2,0,1,7.0,1.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0
cedricpeerman/79629,2012,5,0,16,22.0,1.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0
cedricpeerman/79629,2013,41,1,274,36.0,10.0,0.0,96.0,21.0,0.0,0.0,0.0,0.0
cedricpeerman/79629,2014,49,1,291,52.0,10.0,0.0,96.0,21.0,0.0,0.0,0.0,0.0
cedricpeerman/79629,2016,64,1,334,68.0,13.0,0.0,123.0,37.0,0.0,0.0,0.0,0.0
cedrictillman/2503357,1992,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cedrictillman/2503357,1993,0,0,0,0.0,12.0,1.0,211.0,9.0,0.0,0.0,0.0,0.0
cedrictillman/2503357,1994,0,0,0,0.0,29.0,3.0,404.0,23.0,0.0,0.0,0.0,0.0
cedrictillman/2503357,1995,0,0,0,0.0,57.0,4.0,859.0,39.0,0.0,0.0,0.0,0.0
chadfann/2500588,1994,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chadfann/2500588,1995,0,0,0,0.0,12.0,0.0,96.0,16.0,0.0,0.0,0.0,0.0
chadfann/2500588,1997,0,0,0,0.0,17.0,0.0,137.0,32.0,0.0,0.0,0.0,0.0
chadfann/2500588,1999,0,0,0,0.0,22.0,0.0,215.0,43.0,0.0,0.0,0.0,0.0
chadhall/2507812,2013,12,0,42,15.0,14.0,2.0,135.0,15.0,0.0,0.0,0.0,0.0
chadhall/2507812,2010,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chadhall/2507812,2011,9,0,29,8.0,11.0,1.0,115.0,8.0,0.0,0.0,0.0,0.0
chadhenne/252,2012,66,2,196,33.0,0.0,0.0,0.0,0.0,1065.0,31.0,7114.0,36.0
chadhenne/252,2013,85,3,260,43.0,1.0,0.0,-6.0,10.0,1373.0,42.0,9198.0,46.0
chadhenne/252,2014,112,3,337,58.0,1.0,0.0,-6.0,10.0,1876.0,55.0,12439.0,61.0
chadhenne/252,2016,116,3,362,61.0,1.0,0.0,-6.0,10.0,1954.0,58.0,12931.0,64.0
chadhenne/252,2008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chadhenne/252,2009,0,0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,67.0,3.0
chadhenne/252,2010,16,1,32,14.0,0.0,0.0,0.0,0.0,463.0,12.0,2945.0,17.0
chadhenne/252,2011,51,1,84,29.0,0.0,0.0,0.0,0.0,953.0,27.0,6246.0,32.0
chadjackson/2495862,2008,4,0,22,12.0,13.0,3.0,152.0,12.0,0.0,0.0,0.0,0.0
chadjackson/2495862,2006,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2002,0,0,0,0.0,28.0,1.0,329.0,12.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2003,0,0,0,0.0,97.0,6.0,1495.0,28.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2004,0,0,0,0.0,187.0,16.0,2850.0,44.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2005,4,0,39,16.0,282.0,25.0,4124.0,60.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2006,9,0,72,32.0,379.0,34.0,5556.0,76.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2007,15,0,96,48.0,466.0,41.0,6925.0,92.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2008,21,0,143,64.0,559.0,49.0,8365.0,108.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2009,21,0,143,64.0,612.0,53.0,8905.0,121.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2010,24,0,175,80.0,684.0,62.0,9952.0,137.0,0.0,0.0,0.0,0.0
chadjohnson/2504651,2011,24,0,175,80.0,751.0,66.0,10783.0,151.0,1.0,0.0,0.0,14.0
chadlevitt/2501736,1997,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chadlewis/2501740,1997,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chadlewis/2501740,1999,0,0,0,0.0,12.0,4.0,94.0,16.0,0.0,0.0,0.0,0.0
chadlewis/2501740,2000,0,0,0,0.0,20.0,7.0,182.0,28.0,0.0,0.0,0.0,0.0
chadlewis/2501740,2001,0,0,0,0.0,89.0,10.0,917.0,44.0,0.0,0.0,0.0,0.0
chadlewis/2501740,2002,0,0,0,0.0,130.0,16.0,1339.0,59.0,0.0,0.0,0.0,0.0
chadlewis/2501740,2003,0,0,0,0.0,172.0,19.0,1737.0,75.0,0.0,0.0,0.0,0.0
chadlewis/2501740,2004,0,0,0,0.0,195.0,20.0,2030.0,91.0,0.0,0.0,0.0,0.0
chadlewis/2501740,2005,0,0,0,0.0,224.0,23.0,2297.0,106.0,0.0,0.0,0.0,0.0
chadlewis/2501740,1999,0,0,0,0.0,12.0,4.0,94.0,16.0,0.0,0.0,0.0,0.0
chadpennington/2504181,2008,147,6,396,69.0,0.0,0.0,0.0,0.0,1919.0,82.0,13738.0,69.0
chadpennington/2504181,2009,177,7,458,85.0,0.0,0.0,0.0,0.0,2395.0,101.0,17391.0,85.0
chadpennington/2504181,2010,180,7,465,88.0,0.0,0.0,0.0,0.0,2469.0,102.0,17804.0,88.0
chadpennington/2504181,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chadpennington/2504181,2001,1,0,0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,67.0,1.0
chadpennington/2504181,2002,2,0,11,3.0,0.0,0.0,0.0,0.0,25.0,2.0,159.0,3.0
chadpennington/2504181,2003,31,2,60,18.0,0.0,0.0,0.0,0.0,424.0,24.0,3279.0,18.0
chadpennington/2504181,2004,52,4,102,28.0,0.0,0.0,0.0,0.0,721.0,37.0,5418.0,28.0
chadpennington/2504181,2005,86,5,228,41.0,0.0,0.0,0.0,0.0,1091.0,53.0,8091.0,41.0
chadpennington/2504181,2006,92,5,255,44.0,0.0,0.0,0.0,0.0,1174.0,55.0,8621.0,44.0
chadpennington/2504181,2007,127,5,364,60.0,0.0,0.0,0.0,0.0,1659.0,72.0,11973.0,60.0
champbailey/2499489,2004,2,1,11,32.0,3.0,0.0,78.0,16.0,0.0,0.0,0.0,0.0
champbailey/2499489,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
champbailey/2499489,2002,1,1,7,16.0,3.0,0.0,78.0,16.0,0.0,0.0,0.0,0.0
charcandrickwest/2550268,2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charcandrickwest/2550268,2016,160,4,634,15.0,20.0,1.0,214.0,15.0,0.0,0.0,0.0,0.0
charlesalexander/496755,1979,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlesalexander/496755,1980,88,1,286,16.0,11.0,0.0,91.0,16.0,0.0,0.0,0.0,0.0
charlesalexander/496755,1981,257,3,988,32.0,47.0,0.0,283.0,32.0,0.0,0.0,0.0,0.0
charlesalexander/496755,1982,355,5,1280,47.0,75.0,1.0,545.0,47.0,0.0,0.0,0.0,0.0
charlesalexander/496755,1983,419,6,1487,56.0,89.0,2.0,630.0,56.0,0.0,0.0,0.0,0.0
charlesalexander/496755,1984,572,9,2010,70.0,121.0,2.0,817.0,70.0,0.0,0.0,0.0,0.0
charlesalexander/496755,1985,704,11,2489,86.0,150.0,2.0,1020.0,86.0,0.0,0.0,0.0,0.0
charlesali/2507123,2008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlesarbuckle/2499445,1992,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlesarbuckle/2499445,1993,0,0,0,0.0,13.0,1.0,152.0,16.0,0.0,0.0,0.0,0.0
charlesarbuckle/2499445,1994,0,0,0,0.0,28.0,1.0,242.0,32.0,0.0,0.0,0.0,0.0
charlesarbuckle/2499445,1995,0,0,0,0.0,29.0,1.0,249.0,39.0,0.0,0.0,0.0,0.0
charlesclay/2495139,2015,7,1,15,16.0,161.0,14.0,1809.0,58.0,0.0,0.0,0.0,0.0
charlesclay/2495139,2016,7,1,15,16.0,212.0,17.0,2337.0,71.0,0.0,0.0,0.0,0.0
charlesclay/2495139,2011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlesclay/2495139,2012,0,0,0,0.0,16.0,3.0,233.0,14.0,0.0,0.0,0.0,0.0
charlesclay/2495139,2013,0,0,0,0.0,34.0,5.0,445.0,28.0,0.0,0.0,0.0,0.0
charlesclay/2495139,2014,7,1,15,16.0,103.0,11.0,1204.0,44.0,0.0,0.0,0.0,0.0
charlesdavenport/2500297,1992,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlesdavenport/2500297,1993,0,0,0,0.0,9.0,0.0,136.0,15.0,0.0,0.0,0.0,0.0
charlesgladman/2514930,1987,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlesjohnson/2501412,2002,11,0,11,63.0,351.0,24.0,4567.0,117.0,0.0,0.0,0.0,0.0
charlesjohnson/2501412,2001,11,0,11,63.0,337.0,23.0,4456.0,103.0,0.0,0.0,0.0,0.0
charlesjohnson/2501412,1999,6,0,-7,47.0,247.0,15.0,3400.0,76.0,0.0,0.0,0.0,0.0
charlesjohnson/2501412,2000,6,0,-7,47.0,281.0,16.0,3814.0,87.0,0.0,0.0,0.0,0.0
charlesjohnson/2501412,1994,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlesjohnson/2501412,1995,4,0,-1,16.0,38.0,3.0,577.0,16.0,0.0,0.0,0.0,0.0
charlesjohnson/2501412,1996,5,0,-11,31.0,76.0,3.0,1009.0,31.0,0.0,0.0,0.0,0.0
charlesjohnson/2501412,1997,5,0,-11,31.0,136.0,6.0,2017.0,47.0,0.0,0.0,0.0,0.0
charlesjohnson/2501412,1998,5,0,-11,31.0,182.0,8.0,2585.0,60.0,0.0,0.0,0.0,0.0
charlesjohnson/2541147,2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlesjohnson/2541147,2015,1,0,-11,12.0,31.0,2.0,475.0,12.0,0.0,0.0,0.0,0.0
charlesjohnson/2541147,2016,1,0,-11,12.0,40.0,2.0,602.0,23.0,0.0,0.0,0.0,0.0
charleslee/2504146,2005,2,0,14,8.0,61.0,3.0,805.0,37.0,0.0,0.0,0.0,0.0
charleslee/2504146,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charleslee/2504146,2001,0,0,0,0.0,10.0,0.0,134.0,15.0,0.0,0.0,0.0,0.0
charleslee/2504146,2003,0,0,0,0.0,13.0,1.0,166.0,22.0,0.0,0.0,0.0,0.0
charleslee/2504146,2004,2,0,14,8.0,46.0,3.0,598.0,30.0,0.0,0.0,0.0,0.0
charlessims/2543770,2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlessims/2543770,2015,66,1,185,8.0,19.0,0.0,190.0,8.0,0.0,0.0,0.0,0.0
charlessims/2543770,2016,173,1,714,24.0,70.0,4.0,751.0,24.0,0.0,0.0,0.0,0.0
charlesway/2503569,1995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlesway/2503569,1996,2,0,6,16.0,7.0,1.0,76.0,16.0,0.0,0.0,0.0,0.0
charlesway/2503569,1997,24,1,85,32.0,39.0,2.0,404.0,32.0,0.0,0.0,0.0,0.0
charlesway/2503569,1998,175,5,783,48.0,76.0,3.0,708.0,48.0,0.0,0.0,0.0,0.0
charlesway/2503569,1999,288,8,1215,64.0,107.0,4.0,839.0,64.0,0.0,0.0,0.0,0.0
charleyoung/2529542,1979,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charleyoung/2529542,1980,0,0,0,0.0,13.0,2.0,144.0,15.0,0.0,0.0,0.0,0.0
charleyoung/2529542,1981,0,0,0,0.0,42.0,4.0,469.0,31.0,0.0,0.0,0.0,0.0
charleyoung/2529542,1982,0,0,0,0.0,79.0,9.0,869.0,47.0,0.0,0.0,0.0,0.0
charleyoung/2529542,1983,0,0,0,0.0,101.0,9.0,1058.0,56.0,0.0,0.0,0.0,0.0
charleyoung/2529542,1984,0,0,0,0.0,137.0,11.0,1587.0,72.0,0.0,0.0,0.0,0.0
charleyoung/2529542,1985,1,0,5,15.0,170.0,12.0,1924.0,87.0,0.0,0.0,0.0,0.0
charlieadams/2504952,2005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charliebatch/2499567,1998,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charliebatch/2499567,1999,41,1,229,12.0,0.0,0.0,0.0,0.0,303.0,11.0,2178.0,12.0
charliebatch/2499567,2000,69,3,316,23.0,0.0,0.0,0.0,0.0,573.0,24.0,4135.0,23.0
charliebatch/2499567,2001,113,5,515,38.0,0.0,0.0,0.0,0.0,985.0,37.0,6624.0,38.0
charliebatch/2499567,2003,125,5,560,48.0,0.0,0.0,0.0,0.0,1326.0,49.0,9016.0,48.0
charliebatch/2499567,2005,126,5,571,51.0,0.0,0.0,0.0,0.0,1334.0,49.0,9063.0,51.0
charliebatch/2499567,2006,137,6,601,55.0,0.0,0.0,0.0,0.0,1370.0,50.0,9309.0,55.0
charliebatch/2499567,2007,150,6,616,63.0,0.0,0.0,0.0,0.0,1423.0,55.0,9801.0,63.0
charliebatch/2499567,2009,162,6,609,70.0,0.0,0.0,0.0,0.0,1459.0,57.0,10033.0,70.0
charliebatch/2499567,2010,162,6,609,70.0,0.0,0.0,0.0,0.0,1461.0,57.0,10050.0,71.0
charliebatch/2499567,2011,169,6,639,73.0,0.0,0.0,0.0,0.0,1510.0,60.0,10402.0,74.0
charliebatch/2499567,2012,172,6,637,77.0,0.0,0.0,0.0,0.0,1534.0,60.0,10610.0,78.0
charliegarner/2500765,2001,994,28,4632,98.0,199.0,5.0,1744.0,98.0,0.0,0.0,0.0,0.0
charliegarner/2500765,2002,1205,29,5471,114.0,271.0,7.0,2322.0,114.0,0.0,0.0,0.0,0.0
charliegarner/2500765,2003,1387,36,6433,130.0,362.0,11.0,3263.0,130.0,0.0,0.0,0.0,0.0
charliegarner/2500765,1994,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charliegarner/2500765,1995,109,3,399,10.0,8.0,0.0,74.0,10.0,0.0,0.0,0.0,0.0
charliegarner/2500765,1996,217,9,987,25.0,18.0,0.0,135.0,25.0,0.0,0.0,0.0,0.0
charliegarner/2500765,1997,283,10,1333,40.0,32.0,0.0,227.0,40.0,0.0,0.0,0.0,0.0
charliegarner/2500765,1998,399,13,1880,56.0,56.0,0.0,452.0,56.0,0.0,0.0,0.0,0.0
charliegarner/2500765,1999,495,17,2261,66.0,75.0,0.0,562.0,66.0,0.0,0.0,0.0,0.0
charliegarner/2500765,2000,736,21,3490,82.0,131.0,2.0,1097.0,82.0,0.0,0.0,0.0,0.0
charliegarner/2500765,2004,1507,39,6986,144.0,410.0,12.0,3649.0,144.0,0.0,0.0,0.0,0.0
charlymartin/2507686,2009,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlymartin/2507686,2012,0,0,0,0.0,1.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0
charonepeake/2555477,2016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chasedaniel/81284,2013,8,0,30,45.0,0.0,0.0,0.0,0.0,9.0,0.0,55.0,45.0
chasedaniel/81284,2014,22,0,82,50.0,0.0,0.0,0.0,0.0,47.0,1.0,303.0,50.0
chasedaniel/81284,2015,26,0,97,53.0,0.0,0.0,0.0,0.0,75.0,1.0,460.0,53.0
chasedaniel/81284,2010,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chasedaniel/81284,2011,2,0,16,13.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,13.0
chasedaniel/81284,2012,5,0,13,29.0,0.0,0.0,0.0,0.0,8.0,0.0,45.0,29.0
chasedaniel/81284,2016,28,0,95,55.0,0.0,0.0,0.0,0.0,77.0,1.0,464.0,55.0
chaseford/2534244,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaseford/2534244,2014,0,0,0,0.0,11.0,0.0,133.0,9.0,0.0,0.0,0.0,0.0
chasereynolds/2531218,2016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chasfox/2514308,1986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chastinwest/497332,2011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaunceywashington/953,2011,4,0,9,6.0,1.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0
chaunceywashington/953,2008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chazschilens/4505,2012,1,0,-2,16.0,72.0,7.0,902.0,44.0,0.0,0.0,0.0,0.0
chazschilens/4505,2008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chazschilens/4505,2009,1,0,-2,16.0,15.0,2.0,226.0,16.0,0.0,0.0,0.0,0.0
chazschilens/4505,2010,1,0,-2,16.0,44.0,4.0,591.0,24.0,0.0,0.0,0.0,0.0
chazschilens/4505,2011,1,0,-2,16.0,49.0,5.0,631.0,29.0,0.0,0.0,0.0,0.0
chesterrogers/2556396,2016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chestertaylor/2505181,2011,1140,25,4663,139.0,285.0,6.0,2233.0,139.0,2.0,1.0,4.0,30.0
chestertaylor/2505181,2002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chestertaylor/2505181,2003,33,0,122,15.0,14.0,2.0,129.0,15.0,0.0,0.0,0.0,0.0
chestertaylor/2505181,2004,96,2,398,31.0,34.0,2.0,261.0,31.0,0.0,0.0,0.0,0.0
chestertaylor/2505181,2005,256,4,1112,47.0,64.0,2.0,445.0,47.0,0.0,0.0,0.0,0.0
chestertaylor/2505181,2010,1028,22,4396,123.0,265.0,6.0,2094.0,123.0,2.0,1.0,4.0,30.0
chestertaylor/2505181,2006,373,4,1599,62.0,105.0,3.0,737.0,62.0,0.0,0.0,0.0,0.0
chestertaylor/2505181,2007,676,10,2815,77.0,147.0,3.0,1025.0,77.0,0.0,0.0,0.0,0.0
chestertaylor/2505181,2008,833,17,3659,91.0,176.0,3.0,1306.0,91.0,1.0,0.0,0.0,14.0
chestertaylor/2505181,2009,934,21,4058,107.0,221.0,5.0,1705.0,107.0,2.0,1.0,4.0,30.0
chimdichekwa/2495138,2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrisbaker/2505083,2009,0,0,0,0.0,145.0,12.0,1505.0,99.0,0.0,0.0,0.0,0.0
chrisbaker/2505083,2002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrisbaker/2505083,2003,0,0,0,0.0,2.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0
chrisbaker/2505083,2004,0,0,0,0.0,16.0,0.0,151.0,28.0,0.0,0.0,0.0,0.0
chrisbaker/2505083,2005,0,0,0,0.0,34.0,4.0,333.0,44.0,0.0,0.0,0.0,0.0
chrisbaker/2505083,2006,0,0,0,0.0,52.0,5.0,602.0,52.0,0.0,0.0,0.0,0.0
chrisbaker/2505083,2007,0,0,0,0.0,83.0,9.0,902.0,68.0,0.0,0.0,0.0,0.0
chrisbaker/2505083,2008,0,0,0,0.0,124.0,12.0,1311.0,83.0,0.0,0.0,0.0,0.0
chrisbaker/2505083,2010,0,0,0,0.0,159.0,14.0,1647.0,115.0,0.0,0.0,0.0,0.0
chrisbarclay/2506680,2007,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,1999,12,0,69,64.0,359.0,29.0,5088.0,140.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,2000,12,0,69,64.0,381.0,30.0,5402.0,151.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,1992,0,0,0,0.0,25.0,2.0,378.0,28.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,1993,0,0,0,0.0,52.0,3.0,713.0,44.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,1994,0,0,0,0.0,87.0,6.0,1226.0,60.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,1995,8,0,77,16.0,130.0,8.0,1892.0,76.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,1996,10,0,68,32.0,186.0,11.0,2688.0,92.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,1997,11,0,70,48.0,239.0,15.0,3427.0,108.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,1998,12,0,69,64.0,297.0,23.0,4276.0,124.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,1990,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chriscalloway/2499972,1991,0,0,0,0.0,10.0,1.0,124.0,16.0,0.0,0.0,0.0,0.0
chriscastor/2511273,1984,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2009,44,0,373,124.0,473.0,52.0,6705.0,124.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2010,44,0,373,124.0,518.0,57.0,7435.0,140.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2002,1,0,-11,16.0,48.0,7.0,883.0,16.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2003,7,0,67,31.0,100.0,10.0,1617.0,31.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2004,11,0,97,47.0,164.0,21.0,2580.0,47.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2005,20,0,173,62.0,233.0,28.0,3478.0,62.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2006,32,0,265,78.0,315.0,39.0,4596.0,78.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2007,40,0,360,94.0,374.0,43.0,5273.0,94.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2007,40,0,360,94.0,374.0,43.0,5273.0,94.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2008,43,0,372,110.0,440.0,47.0,6243.0,110.0,0.0,0.0,0.0,0.0
chrischambers/2504695,2009,44,0,373,124.0,473.0,52.0,6705.0,124.0,0.0,0.0,0.0,0.0
chrischandler/2500048,1997,205,9,761,90.0,0.0,0.0,0.0,0.0,1918.0,74.0,12680.0,90.0
chrischandler/2500048,1998,248,9,919,104.0,0.0,0.0,0.0,0.0,2260.0,94.0,15372.0,104.0
chrischandler/2500048,1999,284,11,1040,118.0,1.0,0.0,22.0,14.0,2587.0,119.0,18526.0,118.0
chrischandler/2500048,2000,300,12,1097,130.0,1.0,0.0,22.0,14.0,2894.0,135.0,20865.0,130.0
chrischandler/2500048,2001,321,12,1157,144.0,2.0,0.0,18.0,28.0,3225.0,145.0,23101.0,144.0
chrischandler/2500048,2002,346,12,1241,158.0,2.0,0.0,18.0,28.0,3590.0,161.0,25948.0,158.0
chrischandler/2500048,2003,356,12,1273,167.0,2.0,0.0,18.0,28.0,3751.0,165.0,26971.0,167.0
chrischandler/2500048,1995,149,7,590,65.0,0.0,0.0,0.0,0.0,1242.0,41.0,8121.0,65.0
chrischandler/2500048,1996,177,9,648,78.0,0.0,0.0,0.0,0.0,1598.0,58.0,10581.0,78.0
chrischandler/2500048,1988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrischandler/2500048,1989,46,3,139,15.0,0.0,0.0,0.0,0.0,233.0,8.0,1619.0,15.0
chrischandler/2500048,1994,131,6,529,53.0,0.0,0.0,0.0,0.0,1066.0,34.0,6769.0,53.0
chrischandler/2500048,1991,66,5,267,25.0,0.0,0.0,0.0,0.0,396.0,11.0,2620.0,25.0
chrischandler/2500048,1992,92,5,378,34.0,0.0,0.0,0.0,0.0,550.0,16.0,3466.0,34.0
chrischandler/2500048,1993,128,6,527,49.0,0.0,0.0,0.0,0.0,963.0,31.0,6298.0,49.0
chrischandler/2500048,2004,370,12,1308,175.0,2.0,0.0,18.0,28.0,3943.0,168.0,28021.0,175.0
chrischandler/2500048,1990,53,4,196,18.0,0.0,0.0,0.0,0.0,313.0,10.0,2156.0,18.0
